datetime,Chicago
4/15/2016,292.14
4/15/2016,291.98
4/15/2016,291.40
4/15/2016,291.23
4/16/2016,287.99
4/16/2016,286.03
4/16/2016,284.28
4/16/2016,283.74
4/16/2016,282.53
4/16/2016,281.37
4/16/2016,281.33
4/16/2016,280.40
4/16/2016,279.91
4/16/2016,280.41
4/16/2016,280.24
4/16/2016,280.50
4/16/2016,282.49
4/16/2016,285.37
4/16/2016,289.43
4/16/2016,292.29
4/16/2016,293.70
4/16/2016,294.42
4/16/2016,295.30
4/16/2016,295.62
4/16/2016,295.46
4/16/2016,295.85
4/16/2016,295.09
4/16/2016,294.09
4/17/2016,291.22
4/17/2016,291.21
4/17/2016,287.76
4/17/2016,286.36
4/17/2016,284.99
4/17/2016,283.90
4/17/2016,283.14
4/17/2016,283.37
4/17/2016,283.36
4/17/2016,282.71
4/17/2016,282.62
4/17/2016,282.16
4/17/2016,284.25
4/17/2016,287.62
4/17/2016,290.55
4/17/2016,293.86
4/17/2016,296.23
4/17/2016,296.18
4/17/2016,298.94
4/17/2016,298.28
4/17/2016,295.49
4/17/2016,298.42
4/17/2016,297.18
4/17/2016,297.00
4/18/2016,293.78
4/18/2016,293.76
4/18/2016,290.03
4/18/2016,288.49
4/18/2016,287.27
4/18/2016,286.34
4/18/2016,285.39
4/18/2016,284.45
4/18/2016,283.47
4/18/2016,283.08
4/18/2016,282.95
4/18/2016,282.46
4/18/2016,284.59
4/18/2016,288.64
4/18/2016,293.66
4/18/2016,296.20
4/18/2016,298.56
4/18/2016,299.41
4/18/2016,299.43
4/18/2016,299.93
4/18/2016,300.27
4/18/2016,299.69
4/18/2016,298.73
4/18/2016,297.05
4/19/2016,294.87
4/19/2016,293.54
4/19/2016,291.73
4/19/2016,290.45
4/19/2016,287.84
4/19/2016,286.57
4/19/2016,286.10
4/19/2016,284.49
4/19/2016,283.86
4/19/2016,282.29
4/19/2016,281.82
4/19/2016,281.71
4/19/2016,281.66
4/19/2016,282.13
4/19/2016,283.12
4/19/2016,283.97
4/19/2016,285.19
4/19/2016,286.39
4/19/2016,286.41
4/19/2016,286.73
4/19/2016,287.06
4/19/2016,286.50
4/19/2016,285.22
4/19/2016,285.15
4/20/2016,284.37
4/20/2016,284.16
4/20/2016,285.08
4/20/2016,285.08
4/20/2016,285.78
4/20/2016,285.46
4/20/2016,285.24
4/20/2016,284.94
4/20/2016,284.79
4/20/2016,283.84
4/20/2016,283.68
4/20/2016,283.59
4/20/2016,284.34
4/20/2016,286.61
4/20/2016,288.37
4/20/2016,290.04
4/20/2016,291.92
4/20/2016,292.82
4/20/2016,294.03
4/20/2016,294.37
4/20/2016,294.35
4/20/2016,294.35
4/20/2016,293.38
4/20/2016,292.25
4/21/2016,290.04
4/21/2016,289.70
4/21/2016,287.74
4/21/2016,287.48
4/21/2016,287.55
4/21/2016,287.45
4/21/2016,287.14
4/21/2016,287.37
4/21/2016,287.37
4/21/2016,287.37
4/21/2016,287.37
4/21/2016,287.48
4/21/2016,287.70
4/21/2016,288.15
4/21/2016,289.65
4/21/2016,290.15
4/21/2016,291.01
4/21/2016,290.93
4/21/2016,293.15
4/21/2016,293.04
4/21/2016,291.15
4/21/2016,293.04
4/21/2016,290.87
4/21/2016,291.54
4/22/2016,287.65
4/22/2016,287.15
4/22/2016,286.76
4/22/2016,286.43
4/22/2016,282.74
4/22/2016,282.74
4/22/2016,282.74
4/22/2016,282.24
4/22/2016,282.24
4/22/2016,282.24
4/22/2016,280.50
4/22/2016,280.50
4/22/2016,280.50
4/22/2016,279.20
4/22/2016,279.20
4/22/2016,279.82
4/22/2016,280.41
4/22/2016,281.95
4/22/2016,283.21
4/22/2016,283.63
4/22/2016,283.58
4/22/2016,283.61
4/22/2016,282.93
4/22/2016,282.91
4/23/2016,280.77
4/23/2016,279.66
4/23/2016,278.99
4/23/2016,278.99
4/23/2016,278.64
4/23/2016,278.13
4/23/2016,277.78
4/23/2016,277.49
4/23/2016,277.26
4/23/2016,276.91
4/23/2016,276.78
4/23/2016,277.17
4/23/2016,279.21
4/23/2016,281.03
4/23/2016,283.23
4/23/2016,285.15
4/23/2016,285.17
4/23/2016,287.48
4/23/2016,288.37
4/23/2016,288.70
4/23/2016,288.62
4/23/2016,288.41
4/23/2016,288.08
4/23/2016,286.94
4/24/2016,286.91
4/24/2016,283.15
4/24/2016,282.39
4/24/2016,281.17
4/24/2016,280.95
4/24/2016,280.42
4/24/2016,279.93
4/24/2016,279.54
4/24/2016,279.59
4/24/2016,279.31
4/24/2016,279.48
4/24/2016,280.24
4/24/2016,282.21
4/24/2016,285.99
4/24/2016,287.85
4/24/2016,290.93
4/24/2016,292.15
4/24/2016,294.58
4/24/2016,296.06
4/24/2016,296.94
4/24/2016,297.67
4/24/2016,297.97
4/24/2016,297.12
4/24/2016,295.89
4/25/2016,295.89
4/25/2016,292.52
4/25/2016,291.95
4/25/2016,292.40
4/25/2016,292.23
4/25/2016,290.70
4/25/2016,290.47
4/25/2016,290.23
4/25/2016,290.05
4/25/2016,289.65
4/25/2016,289.27
4/25/2016,288.59
4/25/2016,290.11
4/25/2016,291.64
4/25/2016,291.56
4/25/2016,295.79
4/25/2016,297.33
4/25/2016,298.60
4/25/2016,299.69
4/25/2016,300.36
4/25/2016,300.34
4/25/2016,300.88
4/25/2016,300.65
4/25/2016,298.84
4/26/2016,297.95
4/26/2016,297.25
4/26/2016,295.66
4/26/2016,294.93
4/26/2016,294.16
4/26/2016,292.14
4/26/2016,289.71
4/26/2016,285.14
4/26/2016,284.01
4/26/2016,282.46
4/26/2016,282.45
4/26/2016,280.94
4/26/2016,280.50
4/26/2016,280.36
4/26/2016,280.21
4/26/2016,280.37
4/26/2016,281.35
4/26/2016,281.38
4/26/2016,281.56
4/26/2016,281.56
4/26/2016,281.74
4/26/2016,281.28
4/26/2016,280.64
4/26/2016,280.86
4/27/2016,279.44
4/27/2016,279.68
4/27/2016,280.01
4/27/2016,280.20
4/27/2016,280.47
4/27/2016,280.05
4/27/2016,280.05
4/27/2016,279.56
4/27/2016,279.46
4/27/2016,278.84
4/27/2016,278.92
4/27/2016,279.13
4/27/2016,279.37
4/27/2016,279.76
4/27/2016,280.21
4/27/2016,280.22
4/27/2016,281.24
4/27/2016,281.26
4/27/2016,281.72
4/27/2016,282.09
4/27/2016,282.49
4/27/2016,281.67
4/27/2016,280.83
4/27/2016,279.89
4/28/2016,279.89
4/28/2016,282.97
4/28/2016,282.11
4/28/2016,282.69
4/28/2016,282.00
4/28/2016,281.56
4/28/2016,280.92
4/28/2016,280.29
4/28/2016,280.00
4/28/2016,280.03
4/28/2016,279.84
4/28/2016,279.73
4/28/2016,279.82
4/28/2016,279.93
4/28/2016,280.38
4/28/2016,280.78
4/28/2016,281.23
4/28/2016,281.56
4/28/2016,282.18
4/28/2016,282.72
4/28/2016,282.80
4/28/2016,282.52
4/28/2016,282.08
4/28/2016,281.46
4/29/2016,280.67
4/29/2016,280.07
4/29/2016,279.87
4/29/2016,279.64
4/29/2016,279.78
4/29/2016,279.79
4/29/2016,279.82
4/29/2016,279.82
4/29/2016,279.72
4/29/2016,279.66
4/29/2016,279.68
4/29/2016,279.34
4/29/2016,279.29
4/29/2016,279.56
4/29/2016,279.69
4/29/2016,280.22
4/29/2016,280.89
4/29/2016,281.41
4/29/2016,281.79
4/29/2016,282.03
4/29/2016,282.27
4/29/2016,282.47
4/29/2016,282.24
4/29/2016,281.51
4/30/2016,280.82
4/30/2016,280.10
4/30/2016,279.60
4/30/2016,279.67
4/30/2016,279.44
4/30/2016,279.43
4/30/2016,279.54
4/30/2016,279.59
4/30/2016,279.96
4/30/2016,280.28
4/30/2016,280.68
4/30/2016,280.88
4/30/2016,281.20
4/30/2016,281.83
4/30/2016,282.10
4/30/2016,281.80
4/30/2016,281.25
4/30/2016,280.86
4/30/2016,280.64
4/30/2016,280.57
4/30/2016,280.59
4/30/2016,280.64
4/30/2016,280.84
4/30/2016,280.79
5/1/2016,280.67
5/1/2016,280.72
5/1/2016,280.73
5/1/2016,280.87
5/1/2016,280.84
5/1/2016,280.82
5/1/2016,280.76
5/1/2016,280.71
5/1/2016,280.76
5/1/2016,280.65
5/1/2016,280.47
5/1/2016,280.35
5/1/2016,280.27
5/1/2016,280.20
5/1/2016,280.33
5/1/2016,280.64
5/1/2016,281.27
5/1/2016,281.51
5/1/2016,282.01
5/1/2016,282.55
5/1/2016,283.09
5/1/2016,282.93
5/1/2016,282.73
5/1/2016,282.27
5/2/2016,281.60
5/2/2016,281.23
5/2/2016,281.16
5/2/2016,281.48
5/2/2016,281.25
5/2/2016,281.11
5/2/2016,280.73
5/2/2016,280.45
5/2/2016,280.35
5/2/2016,280.27
5/2/2016,280.09
5/2/2016,280.09
5/2/2016,280.61
5/2/2016,282.31
5/2/2016,283.84
5/2/2016,284.95
5/2/2016,285.18
5/2/2016,286.40
5/2/2016,286.81
5/2/2016,287.25
5/2/2016,287.04
5/2/2016,286.88
5/2/2016,286.53
5/2/2016,285.90
5/3/2016,285.11
5/3/2016,283.36
5/3/2016,282.12
5/3/2016,280.74
5/3/2016,279.60
5/3/2016,278.75
5/3/2016,278.36
5/3/2016,277.74
5/3/2016,277.56
5/3/2016,277.28
5/3/2016,277.12
5/3/2016,277.43
5/3/2016,279.49
5/3/2016,283.76
5/3/2016,286.65
5/3/2016,288.58
5/3/2016,290.37
5/3/2016,291.14
5/3/2016,291.35
5/3/2016,291.58
5/3/2016,291.98
5/3/2016,291.98
5/3/2016,291.43
5/3/2016,291.20
5/4/2016,290.65
5/4/2016,289.71
5/4/2016,288.87
5/4/2016,288.44
5/4/2016,287.85
5/4/2016,286.90
5/4/2016,285.25
5/4/2016,284.18
5/4/2016,283.27
5/4/2016,282.59
5/4/2016,281.88
5/4/2016,281.06
5/4/2016,281.04
5/4/2016,282.12
5/4/2016,282.32
5/4/2016,282.28
5/4/2016,282.76
5/4/2016,282.86
5/4/2016,282.90
5/4/2016,283.01
5/4/2016,282.68
5/4/2016,282.84
5/4/2016,283.25
5/4/2016,282.26
5/5/2016,281.22
5/5/2016,280.30
5/5/2016,279.80
5/5/2016,279.13
5/5/2016,278.83
5/5/2016,278.81
5/5/2016,278.68
5/5/2016,278.64
5/5/2016,278.70
5/5/2016,278.73
5/5/2016,278.27
5/5/2016,277.92
5/5/2016,278.83
5/5/2016,280.43
5/5/2016,281.70
5/5/2016,284.06
5/5/2016,285.49
5/5/2016,286.46
5/5/2016,287.59
5/5/2016,288.36
5/5/2016,288.78
5/5/2016,288.13
5/5/2016,288.10
5/5/2016,287.36
5/6/2016,286.48
5/6/2016,284.54
5/6/2016,283.23
5/6/2016,281.95
5/6/2016,280.72
5/6/2016,279.69
5/6/2016,279.32
5/6/2016,278.90
5/6/2016,279.24
5/6/2016,279.68
5/6/2016,281.02
5/6/2016,281.24
5/6/2016,282.95
5/6/2016,285.60
5/6/2016,288.95
5/6/2016,291.95
5/6/2016,293.80
5/6/2016,296.00
5/6/2016,296.96
5/6/2016,298.57
5/6/2016,299.61
5/6/2016,300.39
5/6/2016,300.72
5/6/2016,300.65
5/7/2016,299.52
5/7/2016,296.73
5/7/2016,292.70
5/7/2016,291.57
5/7/2016,291.99
5/7/2016,293.21
5/7/2016,293.38
5/7/2016,292.92
5/7/2016,292.48
5/7/2016,292.08
5/7/2016,291.04
5/7/2016,291.08
5/7/2016,292.03
5/7/2016,290.25
5/7/2016,288.68
5/7/2016,287.72
5/7/2016,287.82
5/7/2016,287.81
5/7/2016,287.88
5/7/2016,288.79
5/7/2016,288.45
5/7/2016,288.80
5/7/2016,288.02
5/7/2016,287.22
5/8/2016,286.03
5/8/2016,284.47
5/8/2016,282.82
5/8/2016,281.68
5/8/2016,281.29
5/8/2016,280.14
5/8/2016,279.66
5/8/2016,278.86
5/8/2016,278.20
5/8/2016,277.80
5/8/2016,277.49
5/8/2016,277.53
5/8/2016,280.45
5/8/2016,283.86
5/8/2016,287.25
5/8/2016,289.51
5/8/2016,291.30
5/8/2016,292.42
5/8/2016,292.65
5/8/2016,292.90
5/8/2016,293.01
5/8/2016,292.93
5/8/2016,292.33
5/8/2016,291.48
5/9/2016,290.34
5/9/2016,288.08
5/9/2016,286.00
5/9/2016,284.77
5/9/2016,284.36
5/9/2016,284.31
5/9/2016,284.54
5/9/2016,285.22
5/9/2016,285.12
5/9/2016,285.24
5/9/2016,285.10
5/9/2016,285.00
5/9/2016,285.29
5/9/2016,285.62
5/9/2016,285.81
5/9/2016,286.13
5/9/2016,286.78
5/9/2016,287.05
5/9/2016,287.41
5/9/2016,286.73
5/9/2016,286.54
5/9/2016,285.98
5/9/2016,285.24
5/9/2016,284.67
5/10/2016,284.15
5/10/2016,283.92
5/10/2016,283.96
5/10/2016,283.94
5/10/2016,284.00
5/10/2016,284.52
5/10/2016,284.60
5/10/2016,284.79
5/10/2016,284.89
5/10/2016,285.11
5/10/2016,285.27
5/10/2016,285.33
5/10/2016,285.38
5/10/2016,285.38
5/10/2016,285.93
5/10/2016,286.41
5/10/2016,286.87
5/10/2016,287.24
5/10/2016,287.92
5/10/2016,289.04
5/10/2016,291.14
5/10/2016,290.99
5/10/2016,289.78
5/10/2016,288.83
5/11/2016,288.59
5/11/2016,287.70
5/11/2016,287.26
5/11/2016,287.03
5/11/2016,286.89
5/11/2016,286.30
5/11/2016,286.17
5/11/2016,286.18
5/11/2016,285.95
5/11/2016,285.63
5/11/2016,285.46
5/11/2016,285.44
5/11/2016,285.82
5/11/2016,286.77
5/11/2016,287.59
5/11/2016,288.57
5/11/2016,290.00
5/11/2016,291.11
5/11/2016,292.15
5/11/2016,293.17
5/11/2016,293.67
5/11/2016,293.45
5/11/2016,292.79
5/11/2016,292.74
5/12/2016,291.97
5/12/2016,290.00
5/12/2016,288.68
5/12/2016,287.81
5/12/2016,287.29
5/12/2016,286.97
5/12/2016,287.40
5/12/2016,288.05
5/12/2016,288.23
5/12/2016,288.58
5/12/2016,288.15
5/12/2016,288.63
5/12/2016,289.87
5/12/2016,290.84
5/12/2016,291.26
5/12/2016,291.56
5/12/2016,291.31
5/12/2016,291.83
5/12/2016,291.88
5/12/2016,292.49
5/12/2016,293.17
5/12/2016,293.92
5/12/2016,293.54
5/12/2016,292.52
5/13/2016,291.06
5/13/2016,289.46
5/13/2016,288.44
5/13/2016,287.22
5/13/2016,286.03
5/13/2016,285.40
5/13/2016,284.83
5/13/2016,284.13
5/13/2016,283.72
5/13/2016,282.73
5/13/2016,282.41
5/13/2016,282.45
5/13/2016,283.65
5/13/2016,285.55
5/13/2016,287.35
5/13/2016,288.90
5/13/2016,290.11
5/13/2016,290.96
5/13/2016,291.39
5/13/2016,291.92
5/13/2016,292.04
5/13/2016,291.41
5/13/2016,290.57
5/13/2016,289.45
5/14/2016,288.16
5/14/2016,287.07
5/14/2016,285.77
5/14/2016,284.36
5/14/2016,282.68
5/14/2016,280.58
5/14/2016,280.14
5/14/2016,279.82
5/14/2016,279.53
5/14/2016,279.28
5/14/2016,279.00
5/14/2016,278.46
5/14/2016,278.90
5/14/2016,279.20
5/14/2016,279.71
5/14/2016,280.52
5/14/2016,280.80
5/14/2016,280.75
5/14/2016,280.72
5/14/2016,280.69
5/14/2016,280.60
5/14/2016,280.84
5/14/2016,281.09
5/14/2016,281.16
5/15/2016,280.74
5/15/2016,280.08
5/15/2016,279.57
5/15/2016,278.83
5/15/2016,278.69
5/15/2016,278.48
5/15/2016,277.57
5/15/2016,276.49
5/15/2016,276.06
5/15/2016,275.50
5/15/2016,274.88
5/15/2016,275.01
5/15/2016,277.29
5/15/2016,279.50
5/15/2016,280.56
5/15/2016,281.30
5/15/2016,281.96
5/15/2016,282.67
5/15/2016,283.29
5/15/2016,284.12
5/15/2016,285.11
5/15/2016,285.43
5/15/2016,285.82
5/15/2016,285.97
5/16/2016,285.68
5/16/2016,283.84
5/16/2016,281.52
5/16/2016,280.25
5/16/2016,280.14
5/16/2016,279.92
5/16/2016,279.95
5/16/2016,280.07
5/16/2016,280.17
5/16/2016,279.84
5/16/2016,279.88
5/16/2016,280.73
5/16/2016,282.72
5/16/2016,285.42
5/16/2016,287.35
5/16/2016,289.67
5/16/2016,291.35
5/16/2016,292.91
5/16/2016,293.52
5/16/2016,293.55
5/16/2016,293.44
5/16/2016,293.22
5/16/2016,292.64
5/16/2016,291.72
5/17/2016,290.93
5/17/2016,289.83
5/17/2016,288.54
5/17/2016,287.82
5/17/2016,287.10
5/17/2016,286.48
5/17/2016,285.76
5/17/2016,285.30
5/17/2016,284.90
5/17/2016,284.91
5/17/2016,283.98
5/17/2016,283.26
5/17/2016,283.14
5/17/2016,283.47
5/17/2016,283.81
5/17/2016,284.20
5/17/2016,284.59
5/17/2016,285.01
5/17/2016,285.52
5/17/2016,286.55
5/17/2016,286.87
5/17/2016,286.71
5/17/2016,286.31
5/17/2016,285.90
5/18/2016,284.79
5/18/2016,283.44
5/18/2016,282.59
5/18/2016,281.56
5/18/2016,280.55
5/18/2016,279.99
5/18/2016,279.62
5/18/2016,278.90
5/18/2016,278.62
5/18/2016,278.13
5/18/2016,277.92
5/18/2016,278.29
5/18/2016,280.45
5/18/2016,282.93
5/18/2016,285.46
5/18/2016,286.96
5/18/2016,288.90
5/18/2016,289.98
5/18/2016,290.65
5/18/2016,290.39
5/18/2016,290.43
5/18/2016,290.06
5/18/2016,289.36
5/18/2016,288.75
5/19/2016,287.55
5/19/2016,285.63
5/19/2016,284.12
5/19/2016,282.60
5/19/2016,281.49
5/19/2016,280.32
5/19/2016,279.54
5/19/2016,278.70
5/19/2016,278.19
5/19/2016,277.70
5/19/2016,277.37
5/19/2016,278.09
5/19/2016,282.00
5/19/2016,286.13
5/19/2016,288.94
5/19/2016,290.89
5/19/2016,291.94
5/19/2016,292.65
5/19/2016,293.18
5/19/2016,293.32
5/19/2016,293.38
5/19/2016,293.26
5/19/2016,292.74
5/19/2016,292.13
5/20/2016,290.92
5/20/2016,288.52
5/20/2016,286.29
5/20/2016,284.63
5/20/2016,283.57
5/20/2016,283.06
5/20/2016,282.40
5/20/2016,281.39
5/20/2016,281.16
5/20/2016,281.54
5/20/2016,281.32
5/20/2016,282.13
5/20/2016,285.22
5/20/2016,287.83
5/20/2016,289.97
5/20/2016,291.75
5/20/2016,292.20
5/20/2016,292.64
5/20/2016,293.06
5/20/2016,293.06
5/20/2016,292.32
5/20/2016,291.69
5/20/2016,290.79
5/20/2016,290.43
5/21/2016,289.93
5/21/2016,288.57
5/21/2016,287.49
5/21/2016,286.67
5/21/2016,286.30
5/21/2016,285.79
5/21/2016,285.35
5/21/2016,285.32
5/21/2016,285.04
5/21/2016,285.14
5/21/2016,285.09
5/21/2016,285.20
5/21/2016,287.09
5/21/2016,290.00
5/21/2016,292.12
5/21/2016,293.64
5/21/2016,294.54
5/21/2016,295.18
5/21/2016,295.48
5/21/2016,296.19
5/21/2016,296.13
5/21/2016,296.08
5/21/2016,295.50
5/21/2016,294.78
5/22/2016,293.90
5/22/2016,291.43
5/22/2016,288.18
5/22/2016,285.89
5/22/2016,284.75
5/22/2016,284.05
5/22/2016,283.84
5/22/2016,283.78
5/22/2016,283.69
5/22/2016,283.67
5/22/2016,283.77
5/22/2016,284.43
5/22/2016,288.09
5/22/2016,292.13
5/22/2016,294.96
5/22/2016,296.46
5/22/2016,296.91
5/22/2016,297.20
5/22/2016,297.78
5/22/2016,297.98
5/22/2016,297.59
5/22/2016,296.94
5/22/2016,296.38
5/22/2016,295.47
5/23/2016,294.39
5/23/2016,291.86
5/23/2016,289.33
5/23/2016,288.18
5/23/2016,286.82
5/23/2016,286.08
5/23/2016,284.59
5/23/2016,283.68
5/23/2016,283.12
5/23/2016,282.47
5/23/2016,282.30
5/23/2016,282.56
5/23/2016,285.92
5/23/2016,290.49
5/23/2016,294.02
5/23/2016,296.60
5/23/2016,297.83
5/23/2016,298.99
5/23/2016,299.57
5/23/2016,300.32
5/23/2016,300.54
5/23/2016,300.37
5/23/2016,300.24
5/23/2016,300.00
5/24/2016,298.41
5/24/2016,295.45
5/24/2016,293.07
5/24/2016,291.64
5/24/2016,290.71
5/24/2016,290.02
5/24/2016,289.48
5/24/2016,289.23
5/24/2016,289.50
5/24/2016,289.55
5/24/2016,288.28
5/24/2016,288.31
5/24/2016,289.74
5/24/2016,293.14
5/24/2016,292.57
5/24/2016,298.34
5/24/2016,300.06
5/24/2016,301.15
5/24/2016,301.43
5/24/2016,302.57
5/24/2016,302.96
5/24/2016,303.31
5/24/2016,303.25
5/24/2016,303.01
5/25/2016,301.37
5/25/2016,299.98
5/25/2016,298.42
5/25/2016,297.47
5/25/2016,296.76
5/25/2016,296.10
5/25/2016,295.23
5/25/2016,294.88
5/25/2016,294.37
5/25/2016,293.33
5/25/2016,291.62
5/25/2016,291.62
5/25/2016,294.16
5/25/2016,295.94
5/25/2016,295.07
5/25/2016,298.29
5/25/2016,299.68
5/25/2016,301.13
5/25/2016,301.28
5/25/2016,301.86
5/25/2016,302.64
5/25/2016,302.80
5/25/2016,301.05
5/25/2016,294.27
5/26/2016,293.61
5/26/2016,293.11
5/26/2016,292.71
5/26/2016,292.52
5/26/2016,292.19
5/26/2016,292.23
5/26/2016,291.96
5/26/2016,292.00
5/26/2016,291.59
5/26/2016,291.98
5/26/2016,292.28
5/26/2016,292.52
5/26/2016,293.60
5/26/2016,294.85
5/26/2016,294.30
5/26/2016,295.92
5/26/2016,296.88
5/26/2016,297.74
5/26/2016,298.14
5/26/2016,299.83
5/26/2016,300.73
5/26/2016,301.33
5/26/2016,301.34
5/26/2016,301.38
5/27/2016,301.00
5/27/2016,298.72
5/27/2016,296.75
5/27/2016,296.48
5/27/2016,295.69
5/27/2016,295.70
5/27/2016,295.24
5/27/2016,294.84
5/27/2016,294.44
5/27/2016,293.88
5/27/2016,293.04
5/27/2016,292.82
5/27/2016,293.73
5/27/2016,294.99
5/27/2016,294.14
5/27/2016,296.07
5/27/2016,297.51
5/27/2016,299.85
5/27/2016,299.98
5/27/2016,300.52
5/27/2016,299.09
5/27/2016,297.52
5/27/2016,297.45
5/27/2016,297.18
5/28/2016,296.89
5/28/2016,296.33
5/28/2016,294.96
5/28/2016,294.19
5/28/2016,294.05
5/28/2016,293.87
5/28/2016,293.91
5/28/2016,293.85
5/28/2016,293.49
5/28/2016,293.74
5/28/2016,294.21
5/28/2016,294.45
5/28/2016,294.95
5/28/2016,295.49
5/28/2016,294.78
5/28/2016,296.85
5/28/2016,297.36
5/28/2016,297.29
5/28/2016,297.51
5/28/2016,298.43
5/28/2016,299.70
5/28/2016,300.60
5/28/2016,300.65
5/28/2016,300.84
5/29/2016,299.90
5/29/2016,298.85
5/29/2016,298.04
5/29/2016,294.73
5/29/2016,293.58
5/29/2016,292.78
5/29/2016,292.40
5/29/2016,291.73
5/29/2016,291.37
5/29/2016,290.64
5/29/2016,290.42
5/29/2016,290.80
5/29/2016,292.67
5/29/2016,295.06
5/29/2016,294.47
5/29/2016,296.89
5/29/2016,297.41
5/29/2016,297.50
5/29/2016,297.68
5/29/2016,298.39
5/29/2016,299.28
5/29/2016,299.48
5/29/2016,299.88
5/29/2016,299.57
5/30/2016,299.04
5/30/2016,297.45
5/30/2016,295.17
5/30/2016,293.31
5/30/2016,292.66
5/30/2016,291.74
5/30/2016,291.45
5/30/2016,291.09
5/30/2016,290.70
5/30/2016,290.34
5/30/2016,289.63
5/30/2016,289.91
5/30/2016,292.95
5/30/2016,295.75
5/30/2016,294.88
5/30/2016,299.22
5/30/2016,300.36
5/30/2016,301.19
5/30/2016,301.39
5/30/2016,302.22
5/30/2016,302.28
5/30/2016,302.15
5/30/2016,301.90
5/30/2016,300.92
5/31/2016,299.26
5/31/2016,297.49
5/31/2016,295.55
5/31/2016,294.29
5/31/2016,293.38
5/31/2016,292.78
5/31/2016,292.36
5/31/2016,292.17
5/31/2016,291.77
5/31/2016,291.59
5/31/2016,291.40
5/31/2016,291.69
5/31/2016,293.58
5/31/2016,295.75
5/31/2016,294.47
5/31/2016,298.48
5/31/2016,300.16
5/31/2016,300.96
5/31/2016,300.71
5/31/2016,299.62
5/31/2016,296.41
5/31/2016,292.56
5/31/2016,292.43
5/31/2016,291.90
6/1/2016,292.26
6/1/2016,291.94
6/1/2016,291.65
6/1/2016,291.26
6/1/2016,291.33
6/1/2016,291.32
6/1/2016,291.02
6/1/2016,290.90
6/1/2016,290.94
6/1/2016,291.17
6/1/2016,291.28
6/1/2016,291.04
6/1/2016,291.27
6/1/2016,291.27
6/1/2016,290.92
6/1/2016,292.11
6/1/2016,293.63
6/1/2016,295.65
6/1/2016,296.02
6/1/2016,297.57
6/1/2016,298.42
6/1/2016,299.21
6/1/2016,299.20
6/1/2016,299.18
6/2/2016,298.57
6/2/2016,296.82
6/2/2016,294.40
6/2/2016,293.36
6/2/2016,292.55
6/2/2016,291.65
6/2/2016,290.37
6/2/2016,289.03
6/2/2016,288.36
6/2/2016,287.98
6/2/2016,287.48
6/2/2016,287.88
6/2/2016,290.47
6/2/2016,293.41
6/2/2016,292.75
6/2/2016,296.07
6/2/2016,296.86
6/2/2016,297.61
6/2/2016,297.79
6/2/2016,298.48
6/2/2016,298.90
6/2/2016,299.07
6/2/2016,299.03
6/2/2016,298.90
6/3/2016,297.65
6/3/2016,295.19
6/3/2016,292.77
6/3/2016,291.17
6/3/2016,289.91
6/3/2016,289.03
6/3/2016,287.82
6/3/2016,286.97
6/3/2016,286.53
6/3/2016,286.05
6/3/2016,285.76
6/3/2016,286.47
6/3/2016,289.85
6/3/2016,293.21
6/3/2016,295.54
6/3/2016,296.67
6/3/2016,298.03
6/3/2016,298.93
6/3/2016,299.46
6/3/2016,299.88
6/3/2016,300.37
6/3/2016,300.83
6/3/2016,300.32
6/3/2016,300.21
6/4/2016,299.20
6/4/2016,297.43
6/4/2016,295.75
6/4/2016,294.69
6/4/2016,293.54
6/4/2016,293.04
6/4/2016,292.86
6/4/2016,291.87
6/4/2016,290.75
6/4/2016,290.41
6/4/2016,290.42
6/4/2016,291.24
6/4/2016,293.02
6/4/2016,294.63
6/4/2016,294.74
6/4/2016,293.99
6/4/2016,294.23
6/4/2016,293.63
6/4/2016,292.77
6/4/2016,292.55
6/4/2016,292.74
6/4/2016,293.48
6/4/2016,293.91
6/4/2016,294.40
6/5/2016,294.54
6/5/2016,293.81
6/5/2016,292.50
6/5/2016,291.63
6/5/2016,290.97
6/5/2016,290.58
6/5/2016,291.24
6/5/2016,291.04
6/5/2016,290.85
6/5/2016,290.57
6/5/2016,289.93
6/5/2016,289.71
6/5/2016,290.40
6/5/2016,291.24
6/5/2016,291.93
6/5/2016,293.14
6/5/2016,293.90
6/5/2016,295.21
6/5/2016,296.60
6/5/2016,297.52
6/5/2016,298.28
6/5/2016,298.75
6/5/2016,299.35
6/5/2016,299.40
6/6/2016,298.73
6/6/2016,297.50
6/6/2016,295.38
6/6/2016,293.89
6/6/2016,291.50
6/6/2016,290.83
6/6/2016,290.12
6/6/2016,288.92
6/6/2016,288.48
6/6/2016,287.90
6/6/2016,287.38
6/6/2016,288.18
6/6/2016,290.77
6/6/2016,293.75
6/6/2016,296.36
6/6/2016,297.99
6/6/2016,299.65
6/6/2016,300.44
6/6/2016,300.54
6/6/2016,300.26
6/6/2016,300.21
6/6/2016,299.17
6/6/2016,298.82
6/6/2016,297.99
6/7/2016,296.55
6/7/2016,295.19
6/7/2016,293.34
6/7/2016,292.07
6/7/2016,290.50
6/7/2016,289.40
6/7/2016,288.38
6/7/2016,287.81
6/7/2016,287.33
6/7/2016,286.64
6/7/2016,286.40
6/7/2016,286.66
6/7/2016,287.19
6/7/2016,287.93
6/7/2016,288.57
6/7/2016,289.31
6/7/2016,290.10
6/7/2016,291.02
6/7/2016,291.30
